"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Hilton Head Medical Center & Clinics","","$17,000","$0","$17,000","2002","20021014","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","South Carolina","","","","","","","","","","","","FOIA431","Source document obtained through a Freedom of Information Act request to the agency."
"HMA Fentress County General Hospital, LLC f/d/b/a Jamestown Regional Medical Center","","$10,000","$0","$10,000","2016","20160913","healthcare-related offenses","HHS civil monetary penalties","","On September 13, 2016, HMA Fentress County General Hospital, LLC f/d/b/a Jamestown Regional Medical Center (Jamestown), a small hospital in Jamestown, Tennessee, entered into a $10,000 settlement agreement with OIG. The settlement agreement resolved allegations that Jamestown violated the Emergency Medical Treatment and Labor Act (EMTALA) when it failed to provide an adequate medical screening examination, treatment or transfer for a 69-year-old woman.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Tennessee","Jamestown","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Holmes Regional Medical Center","","$50,000","$0","$50,000","2013","20130128","healthcare-related offenses","HHS civil monetary penalties","","Holmes Regional Medical Center agreed to pay $50,000 to resolve its liability for Civil Monetary Penalties under the patient dumping statute.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Home Health Corporation of America","","$300,000","$0","$300,000","2005","20050524","healthcare-related offenses","HHS civil monetary penalties","kickbacks and bribery","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Pennsylvania","","","","","","","","","","","","FOIA319","Source document obtained through a Freedom of Information Act request to the agency."
"Homestead Hospital, Inc.","","$15,000","$0","$15,000","2007","20070627","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","","","","","","","FOIA339","Source document obtained through a Freedom of Information Act request to the agency."
"Hospice of the Valley","","$91,932","$0","$91,932","2016","20160624","healthcare-related offenses","HHS civil monetary penalties","","Hospice of the Valley entered into a $91,932.16 settlement agreement resolving allegations that it submitted claims for hospice services at the general inpatient level of care when it knew or should have known that routine care was the correct level of hospice care that should have been billed.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Arizona","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Hospital Hermanos Melendez","","$30,000","$0","$30,000","2006","20060906","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Puerto Rico","","","","","","","","","","","","FOIA349","Source document obtained through a Freedom of Information Act request to the agency."
"Hospital San Francisco","","$10,000","$0","$10,000","2005","20050318","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Puerto Rico","","","","","","","","","","","","FOIA377","Source document obtained through a Freedom of Information Act request to the agency."
"Houston Northwest Medical Center","","$40,000","$0","$40,000","2010","20101116","healthcare-related offenses","HHS civil monetary penalties","","Houston Northwest Medical Center agreed to pay $40,000 to resolve its liability for Civil Monetary Penalties under the patient dumping statute.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Houston","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Humana Inc.","Humana","$1,814,000","$0","$1,814,000","2013","20131223","healthcare-related offenses","HHS civil monetary penalties","","Humana Inc. agreed to pay $1,814,000 for allegedly submitting prescription drug event date claims that included sales tax from Louisiana pharmacies even though Medicare Part D drugs were not taxable under Louisiana law as of July 1, 2006. ","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","","","","","","","USA","Kentucky","publicly traded","HUM","healthcare services","insurance; managed care","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Humana, Inc.","Humana","$3,100,900","$0","$3,100,900","2015","20151229","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Kentucky","publicly traded","HUM","healthcare services","insurance; managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Humana Insurance Company","Humana","$55,880","$0","$55,880","2010","20101008","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Kentucky","publicly traded","HUM","healthcare services","insurance; managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Huntington Healthcare & Rehabilitation Center, Ltd.","","$214,016","$0","$214,016","2015","20151022","healthcare-related offenses","HHS civil monetary penalties","","Huntington Healthcare & Rehabilitation Center, Ltd. (HHRC), Texas, entered into a $214,016.48 settlement agreement with OIG. The settlement agreement resolves allegations that HHRC employed an individual who was excluded from participating in any Federal health care program.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Hyundai Drugs","","$1,342,295","$0","$1,342,295","2015","20150224","healthcare-related offenses","HHS civil monetary penalties","","A Los Angeles, California pharmacy and its owner agreed to pay $1,342,295.50 to resolve allegations that Hyundai Drugs and its owner Sang Kim submitted claims to Medicare Part D for brand name prescription drugs that it could not have dispensed based on inventory records. ","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","California","Los Angeles","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"IASIS Healthcare Corporation","Steward Health Care","$318,035","$0","$318,035","2013","20131119","healthcare-related offenses","HHS civil monetary penalties","","IASIS Healthcare Corporation agreed to pay $318,035.40 for allegedly violating the Civil Monetary Penalties Law by employing three individuals that it knew or should have known were excluded from participation in Federal health care programs.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Utah","","","","","","USA","Texas","privately held","","healthcare services","for-profit hospitals","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Independence Blue Cross","","$50,000","$0","$50,000","2014","20140331","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Independence Blue Cross","","$47,945","$0","$47,945","2013","20131024","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Independence Health Group, Inc.","","$206,400","$0","$206,400","2015","20151229","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
